city08,comb08,cylinders,displ,fuelType,highway08,make,model,trany,VClass,year
city MPG,combined MPG,engine cylinders,engine displacement in liters,fuel type,highway MPG,manufacturer,model name,transmission descriptor,EPA vehicle size class,model year
25,28,6,3,Premium,32,BMW,ActiveHybrid 3,Automatic (S8),Compact Cars,2015
27,31,4,1.6,Regular,36,Kia,Rio Eco,Automatic (S6),Compact Cars,2015
24,27,4,2,Premium,31,Mercedes-Benz,C300 4matic,Automatic 7-spd,Compact Cars,2015
11,14,12,6.7,Premium,19,Rolls-Royce,Phantom Drophead Coupe,Automatic (S8),Compact Cars,2015
11,14,12,6.7,Premium,19,Rolls-Royce,Phantom Coupe,Automatic (S8),Compact Cars,2015
23,26,6,3,Premium,30,BMW,ActiveHybrid 5,Automatic (S8),Midsize Cars,2015
11,13,12,6.3,Premium,17,Ferrari,FF,Automatic (AM7),Midsize Cars,2015
11,13,12,6.3,Premium,17,Ferrari,FF,Automatic (AM7),Midsize Cars,2015
18,21,6,3.5,Regular,28,Honda,Accord,Manual 6-spd,Midsize Cars,2015
21,25,6,3.5,Regular,34,Honda,Accord,Automatic 6-spd,Midsize Cars,2015
21,24,6,3.5,Regular,31,Honda,Accord,Automatic (S6),Midsize Cars,2015
23,27,4,2.4,Regular,34,Honda,Accord,Manual 6-spd,Midsize Cars,2015
27,30,4,2.4,Regular,35,Honda,Accord,Automatic (variable gear ratios),Midsize Cars,2015
26,29,4,2.4,Regular,34,Honda,Accord,Automatic (AV-S7),Midsize Cars,2015
19,22,6,3.7,Premium,27,Infiniti,Q40,Automatic (S7),Midsize Cars,2015
18,20,6,3.7,Premium,25,Infiniti,Q40 AWD,Automatic (S7),Midsize Cars,2015
50,48,4,1.8,Regular,46,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2015
19,22,6,3,Premium,27,BMW,535i Gran Turismo,Automatic (S8),Large Cars,2015
18,21,6,3,Premium,26,BMW,535i xDrive Gran Turismo,Automatic (S8),Large Cars,2015
19,22,6,3,Premium,28,BMW,740i,Automatic (S8),Large Cars,2015
19,22,6,3,Premium,28,BMW,740Li,Automatic (S8),Large Cars,2015
19,22,6,3,Premium,28,BMW,740Li xDrive,Automatic (S8),Large Cars,2015
22,25,6,3,Premium,30,BMW,ActiveHybrid 7L,Automatic (S8),Large Cars,2015
28,31,4,1.6,Regular,36,Hyundai,Sonata,Automatic (AM7),Large Cars,2015
11,14,12,6.7,Premium,19,Rolls-Royce,Phantom,Automatic (S8),Large Cars,2015
11,14,12,6.7,Premium,19,Rolls-Royce,Phantom EWB,Automatic (S8),Large Cars,2015
13,15,12,6.6,Premium,21,Rolls-Royce,Ghost,Automatic (S8),Large Cars,2015
13,15,12,6.6,Premium,21,Rolls-Royce,Ghost EWB,Automatic (S8),Large Cars,2015
31,34,4,2,Diesel,41,BMW,328d xDrive Sports Wagon,Automatic (S8),Small Station Wagons,2015
16,19,8,5.3,Regular,23,Chevrolet,Silverado C15 2WD,Automatic 6-spd,Standard Pickup Trucks 2WD,2015
18,20,6,4.3,Gasoline or E85,24,Chevrolet,Silverado C15 2WD,Automatic 6-spd,Standard Pickup Trucks 2WD,2015
16,19,8,5.3,Regular,23,GMC,Sierra C15 2WD,Automatic 6-spd,Standard Pickup Trucks 2WD,2015
18,20,6,4.3,Gasoline or E85,24,GMC,Sierra C15 2WD,Automatic 6-spd,Standard Pickup Trucks 2WD,2015
16,18,8,5.3,Regular,22,Chevrolet,Silverado K15 4WD,Automatic 6-spd,Standard Pickup Trucks 4WD,2015
17,19,6,4.3,Gasoline or E85,22,Chevrolet,Silverado K15 4WD,Automatic 6-spd,Standard Pickup Trucks 4WD,2015
16,18,8,5.3,Regular,22,GMC,Sierra K15 4WD,Automatic 6-spd,Standard Pickup Trucks 4WD,2015
17,19,6,4.3,Gasoline or E85,22,GMC,Sierra K15 4WD,Automatic 6-spd,Standard Pickup Trucks 4WD,2015
23,26,4,2.5,Regular,30,Toyota,RAV4,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
22,25,4,2.5,Regular,28,Toyota,RAV4 AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
22,24,4,2.5,Regular,28,Toyota,RAV4 Limited AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
15,17,8,5.3,Gasoline or E85,20,Chevrolet,Silverado C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
15,17,8,5.3,Regular,20,Chevrolet,Silverado C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
16,18,6,4.3,Gasoline or E85,21,Chevrolet,Silverado C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
15,17,8,5.3,Gasoline or E85,20,GMC,Sierra C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
15,17,8,5.3,Regular,20,GMC,Sierra C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
16,18,6,4.3,Gasoline or E85,21,GMC,Sierra C15 Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
17,19,6,4,Regular,22,Toyota,4Runner 2WD,Automatic (S5),Standard Sport Utility Vehicle 2WD,2015
24,27,6,3,Diesel,31,BMW,X5 xDrive35d,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
15,17,8,5.3,Gasoline or E85,19,Chevrolet,Silverado K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
15,17,8,5.3,Regular,19,Chevrolet,Silverado K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
16,18,6,4.3,Gasoline or E85,20,Chevrolet,Silverado K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
15,17,8,5.3,Gasoline or E85,19,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
15,17,8,5.3,Regular,19,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
16,18,6,4.3,Gasoline or E85,20,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,Special Purpose Vehicle 4WD,2015
20,23,6,3,Diesel,29,Porsche,Cayenne Diesel,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
17,18,6,4,Regular,21,Toyota,4Runner 4WD,Automatic (S5),Standard Sport Utility Vehicle 4WD,2015
13,15,8,5.7,Regular,18,Toyota,Land Cruiser Wagon 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
17,18,6,4,Regular,21,Toyota,4Runner 4WD,Automatic (S5),Standard Sport Utility Vehicle 4WD,2015
51,50,4,1.8,Regular Gas and Electricity,49,Toyota,Prius Plug-in Hybrid,Automatic (variable gear ratios),Midsize Cars,2015
120,105,,,Electricity,92,Kia,Soul Electric,Automatic (A1),Small Station Wagons,2015
16,20,8,6.2,Premium,29,Chevrolet,Corvette,Automatic (S8),Two Seaters,2015
12,13,12,6.3,Premium,16,Ferrari,F12,Automatic (AM7),Two Seaters,2015
16,18,8,3.8,Premium,22,McLaren Automotive,650S Coupe,Automatic 7-spd,Two Seaters,2015
16,18,8,3.8,Premium,22,McLaren Automotive,650S Spider,Automatic 7-spd,Two Seaters,2015
13,16,12,6,Premium,21,Aston Martin,Vanquish,Automatic (S8),Minicompact Cars,2015
16,18,8,3.9,Premium,23,Ferrari,California T,Automatic (AM7),Minicompact Cars,2015
16,19,8,3.9,Premium,23,Ferrari,California T,Automatic (AM7),Minicompact Cars,2015
14,17,12,6,Premium,21,Aston Martin,Rapide S,Automatic (S8),Subcompact Cars,2015
17,19,6,3,Premium,24,BMW,M4 Convertible,Automatic (AM-S7),Subcompact Cars,2015
29,33,4,2,Diesel,39,Volkswagen,Beetle Convertible,Manual 6-spd,Subcompact Cars,2015
30,33,4,2,Diesel,38,Volkswagen,Beetle Convertible,Automatic (AM-S6),Subcompact Cars,2015
21,25,6,3.5,Premium,31,Acura,TLX AWD,Automatic (S9),Compact Cars,2015
43,42,4,1.8,Regular,40,Lexus,CT 200h,Automatic (variable gear ratios),Compact Cars,2015
25,28,4,2,Regular,33,Subaru,Impreza AWD,Manual 5-spd,Compact Cars,2015
28,31,4,2,Regular,36,Subaru,Impreza AWD,Automatic (AV-S6),Compact Cars,2015
25,28,4,2,Regular,34,Volkswagen,Jetta,Manual 5-spd,Compact Cars,2015
30,34,4,2,Diesel,39,Volkswagen,Beetle,Manual 6-spd,Compact Cars,2015
30,34,4,2,Diesel,39,Volkswagen,Beetle,Automatic (AM-S6),Compact Cars,2015
25,29,4,1.8,Regular,36,Volkswagen,Jetta,Manual 5-spd,Compact Cars,2015
25,29,4,1.8,Regular,36,Volkswagen,Jetta,Automatic (S6),Compact Cars,2015
22,26,4,2,Regular,33,Volkswagen,Jetta,Automatic (S6),Compact Cars,2015
26,30,6,3,Diesel,38,BMW,535d,Automatic (S8),Midsize Cars,2015
26,30,6,3,Diesel,37,BMW,535d xDrive,Automatic (S8),Midsize Cars,2015
26,30,4,1.4,Regular,37,Chevrolet,Cruze Eco,Automatic 6-spd,Midsize Cars,2015
28,32,4,1.4,Regular,40,Chevrolet,Cruze Eco,Manual 6-spd,Midsize Cars,2015
49,47,4,2,Regular,45,Honda,Accord Hybrid,Automatic (variable gear ratios),Midsize Cars,2015
13,15,12,6.6,Premium,21,Rolls-Royce,Wraith,Automatic (S8),Midsize Cars,2015
13,15,12,6,Premium,20,BMW,760Li,Automatic (S8),Large Cars,2015
25,28,4,2,Regular,33,Subaru,Impreza Wagon AWD,Manual 5-spd,Small Station Wagons,2015
28,31,4,2,Regular,36,Subaru,Impreza Wagon AWD,Automatic (AV-S6),Small Station Wagons,2015
24,27,4,2,Regular,33,Subaru,Impreza Sport AWD,Manual 5-spd,Small Station Wagons,2015
27,30,4,2,Regular,35,Subaru,Impreza Sport AWD,Automatic (AV-S6),Small Station Wagons,2015
17,19,4,2.5,Regular,23,Nissan,Frontier 2WD,Automatic 5-spd,Small Pickup Trucks 2WD,2015
19,21,4,2.5,Regular,23,Nissan,Frontier 2WD,Manual 5-spd,Small Pickup Trucks 2WD,2015
16,18,6,4,Regular,22,Nissan,Frontier 2WD,Automatic 5-spd,Small Pickup Trucks 2WD,2015
15,17,6,4,Regular,21,Nissan,Frontier 4WD,Automatic 5-spd,Small Pickup Trucks 4WD,2015
16,18,6,4,Regular,21,Nissan,Frontier 4WD,Manual 6-spd,Small Pickup Trucks 4WD,2015
18,20,6,3.3,Regular,24,Kia,Sedona,Automatic (S6),Minivan - 2WD,2015
18,21,6,3.3,Regular,25,Kia,Sedona SX,Automatic (S6),Minivan - 2WD,2015
17,19,6,3.3,Regular,22,Kia,Sedona SXL,Automatic (S6),Minivan - 2WD,2015
25,28,4,1.4,Regular,33,Buick,Encore,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
16,18,6,4,Regular,22,Nissan,Xterra 2WD,Automatic 5-spd,Small Sport Utility Vehicle 2WD,2015
23,26,4,1.4,Regular,30,Buick,Encore AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
24,27,4,1.4,Regular,31,Chevrolet,Trax AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
15,17,6,4,Regular,20,Nissan,Xterra 4WD,Automatic 5-spd,Small Sport Utility Vehicle 4WD,2015
15,17,6,4,Regular,20,Nissan,Xterra 4WD,Manual 6-spd,Small Sport Utility Vehicle 4WD,2015
13,15,8,5.7,Regular,18,Toyota,Sequoia 2WD,Automatic (S6),Standard Sport Utility Vehicle 2WD,2015
15,17,8,4.6,Premium,20,Lexus,GX 460,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
13,15,8,5.7,Gasoline or E85,17,Toyota,Sequoia 4WD FFV,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
13,14,8,5.7,Regular,17,Toyota,Sequoia 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
16,17,8,3.8,Premium and Electricity,20,McLaren Automotive,P1,Automatic 7-spd,Two Seaters,2015
12,15,10,8.4,Premium,21,Dodge,Viper SRT,Manual 6-spd,Two Seaters,2015
35,36,4,1.5,Regular,38,Honda,CR-Z,Automatic (AV-S7),Two Seaters,2015
31,33,4,1.5,Regular,37,Honda,CR-Z,Manual 6-spd,Two Seaters,2015
17,21,6,3.7,Regular,28,Ford,Mustang,Manual 6-spd,Subcompact Cars,2015
19,22,6,3.7,Regular,27,Ford,Mustang,Automatic 6-spd,Subcompact Cars,2015
15,19,8,5,Regular,25,Ford,Mustang,Manual 6-spd,Subcompact Cars,2015
22,25,4,2.3,Regular,31,Ford,Mustang,Manual 6-spd,Subcompact Cars,2015
21,25,4,2.3,Regular,31,Ford,Mustang,Automatic (S6),Subcompact Cars,2015
16,19,8,5,Regular,25,Ford,Mustang,Automatic 6-spd,Subcompact Cars,2015
19,22,6,3.5,Premium,27,Lexus,IS 350 C,Automatic (S6),Subcompact Cars,2015
21,24,6,2.5,Premium,30,Lexus,IS 250 C,Automatic (S6),Subcompact Cars,2015
43,44,4,1.5,Regular,45,Honda,Civic Hybrid,Automatic (variable gear ratios),Compact Cars,2015
29,33,4,1.8,Regular,37,Honda,Civic,Automatic (variable gear ratios),Compact Cars,2015
29,32,4,1.8,Regular,37,Honda,Civic,Automatic (AV-S7),Compact Cars,2015
28,31,4,1.8,Regular,35,Honda,Civic,Manual 5-spd,Compact Cars,2015
31,34,4,1.8,Regular,40,Honda,Civic HF,Automatic (variable gear ratios),Compact Cars,2015
22,25,4,2.4,Premium,31,Honda,Civic,Manual 6-spd,Compact Cars,2015
41,44,4,1.4,Premium,48,Volkswagen,Jetta Hybrid,Automatic (AM-S7),Compact Cars,2015
29,31,6,3.5,Premium,33,Infiniti,Q70 Hybrid,Automatic (S7),Midsize Cars,2015
18,21,6,3.6,Regular,25,Chevrolet,Colorado 2WD,Automatic 6-spd,Small Pickup Trucks 2WD,2015
18,21,6,3.6,Regular,25,GMC,Canyon 2WD,Automatic 6-spd,Small Pickup Trucks 2WD,2015
17,20,6,3.6,Regular,24,Chevrolet,Colorado 4WD,Automatic 6-spd,Small Pickup Trucks 4WD,2015
17,20,6,3.6,Regular,24,GMC,Canyon 4WD,Automatic 6-spd,Small Pickup Trucks 4WD,2015
15,17,8,4.6,Regular,19,Toyota,Tundra 2WD,Automatic (S6),Standard Pickup Trucks 2WD,2015
13,15,8,5.7,Regular,18,Toyota,Tundra 2WD,Automatic (S6),Standard Pickup Trucks 2WD,2015
14,16,8,4.6,Regular,18,Toyota,Tundra 4WD,Automatic (S6),Standard Pickup Trucks 4WD,2015
13,15,8,5.7,Gasoline or E85,17,Toyota,Tundra 4WD FFV,Automatic (S6),Standard Pickup Trucks 4WD,2015
13,15,8,5.7,Regular,17,Toyota,Tundra 4WD,Automatic (S6),Standard Pickup Trucks 4WD,2015
15,16,6,3.6,Regular,18,Chevrolet,Colorado Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
15,16,6,3.6,Regular,18,GMC,Canyon Cab Chassis 2WD,Automatic 6-spd,Special Purpose Vehicle 2WD,2015
18,21,6,3.5,Regular,25,Toyota,Sienna 2WD,Automatic (S6),Minivan - 2WD,2015
16,19,6,3.5,Regular,23,Toyota,Sienna AWD,Automatic (S6),Minivan - 4WD,2015
23,26,4,1.6,Regular,31,Ford,Escape FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
21,24,4,2,Regular,29,Ford,Escape FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
21,25,4,2.5,Regular,30,Ford,Escape FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
22,25,4,2.4,Regular,30,Honda,Crosstour 2WD,Automatic 5-spd,Small Sport Utility Vehicle 2WD,2015
20,23,6,3.5,Regular,29,Honda,Crosstour 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
18,21,6,3.3,Regular,25,Hyundai,Santa Fe FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
17,20,6,3.3,Regular,23,Hyundai,Santa Fe Ultimate FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
26,28,4,2.5,Regular,32,Nissan,Rogue FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2015
22,25,4,1.6,Regular,29,Ford,Escape AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
21,23,4,2,Regular,28,Ford,Escape AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
19,22,6,3.5,Regular,27,Honda,Crosstour 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
18,20,6,3.3,Regular,24,Hyundai,Santa Fe AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
17,19,6,3.3,Regular,22,Hyundai,Santa Fe Ultimate AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
25,27,4,2.5,Regular,31,Nissan,Rogue AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2015
16,18,6,3.5,Regular,22,Ford,Expedition 2WD,Automatic (S6),Standard Sport Utility Vehicle 2WD,2015
15,17,6,3.5,Regular,21,Ford,Expedition EL 2WD,Automatic (S6),Standard Sport Utility Vehicle 2WD,2015
16,18,6,3.5,Regular,22,Lincoln,Navigator 2WD,Automatic (S6),Standard Sport Utility Vehicle 2WD,2015
15,17,6,3.5,Regular,20,Lincoln,Navigator L 2WD,Automatic (S6),Standard Sport Utility Vehicle 2WD,2015
15,17,6,3.5,Regular,20,Ford,Expedition 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
14,16,6,3.5,Regular,20,Ford,Expedition EL 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
15,17,6,3.5,Regular,20,Lincoln,Navigator 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
15,16,6,3.5,Regular,19,Lincoln,Navigator L 4WD,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
24,28,4,2,Regular,34,Hyundai,Elantra Coupe,Automatic (S6),Midsize Cars,2015
23,27,4,2,Regular,34,Hyundai,Elantra Coupe,Manual 6-spd,Midsize Cars,2015
16,19,8,5.6,Premium,24,Infiniti,Q70,Automatic (S7),Midsize Cars,2015
16,18,8,5.6,Premium,23,Infiniti,Q70 AWD,Automatic (S7),Midsize Cars,2015
18,21,6,3.7,Premium,26,Infiniti,Q70,Automatic (S7),Midsize Cars,2015
18,20,6,3.7,Premium,24,Infiniti,Q70 AWD,Automatic (S7),Midsize Cars,2015
40,40,4,2.5,Regular,39,Lexus,ES 300h,Automatic (AV-S6),Midsize Cars,2015
21,24,6,3.5,Regular,31,Lexus,ES 350,Automatic (S6),Midsize Cars,2015
23,25,4,2,Premium,29,Mercedes-Benz,GLA45 AMG 4matic,Automatic (AM7),Midsize Station Wagons,2015
17,19,6,4,Regular,22,Nissan,Frontier 2WD,Manual 6-spd,Small Pickup Trucks 2WD,2015
20,23,4,2.4,Regular,27,Hyundai,Santa Fe Sport FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
19,22,4,2,Regular,26,Hyundai,Santa Fe Sport FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
19,22,4,2,Regular,26,Hyundai,Santa Fe Sport Ultimate FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
19,21,4,2.4,Regular,25,Hyundai,Santa Fe Sport AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
18,20,4,2,Regular,24,Hyundai,Santa Fe Sport AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2015
24,27,4,2,Premium,31,Mercedes-Benz,GLA250 4matic,Automatic (AM7),Small Sport Utility Vehicle 4WD,2015
14,16,8,5.6,Premium,20,Infiniti,QX80 2WD,Automatic (S7),Standard Sport Utility Vehicle 2WD,2015
14,16,8,5.6,Premium,20,Infiniti,QX80 4WD,Automatic (S7),Standard Sport Utility Vehicle 4WD,2015
14,16,8,5,Premium,19,Land Rover,Range Rover Sport,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
12,14,8,5.7,Premium,17,Lexus,LX 570,Automatic (S6),Standard Sport Utility Vehicle 4WD,2015
20,23,6,3,Diesel,29,Volkswagen,Touareg,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
20,21,6,3,Premium,24,Volkswagen,Touareg Hybrid,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
27,32,4,2,Diesel,44,Chevrolet,Cruze,Automatic (S6),Midsize Cars,2015
13,16,8,6.2,Premium,22,Dodge,Challenger SRT8,Automatic 8-spd,Midsize Cars,2015
25,28,4,2.5,Regular,34,Toyota,Camry,Automatic (S6),Midsize Cars,2015
21,25,6,3.5,Regular,30,Toyota,Camry,Automatic (S6),Midsize Cars,2015
42,40,4,2.5,Regular,38,Toyota,Camry Hybrid LE,Automatic (variable gear ratios),Midsize Cars,2015
40,39,4,2.5,Regular,37,Toyota,Camry Hybrid XLE/SE,Automatic (variable gear ratios),Midsize Cars,2015
41,39,4,2,Regular,36,Ford,C-MAX Hybrid FWD,Automatic (variable gear ratios),Large Cars,2015
14,16,8,5.7,Midgrade,20,Ram,1500 2WD,Automatic 6-spd,Standard Pickup Trucks 2WD,2015
15,17,8,5.7,Midgrade,22,Ram,1500 2WD,Automatic 8-spd,Standard Pickup Trucks 2WD,2015
17,20,6,3.6,Regular,25,Ram,1500 2WD,Automatic 8-spd,Standard Pickup Trucks 2WD,2015
17,20,6,3.6,Gasoline or E85,25,Ram,1500 2WD,Automatic 8-spd,Standard Pickup Trucks 2WD,2015
18,21,6,3.6,Regular,25,Ram,1500 HFE 2WD,Automatic 8-spd,Standard Pickup Trucks 2WD,2015
13,15,8,5.7,Midgrade,19,Ram,1500 4WD,Automatic 6-spd,Standard Pickup Trucks 4WD,2015
16,19,6,3.6,Gasoline or E85,23,Ram,1500 4WD,Automatic 8-spd,Standard Pickup Trucks 4WD,2015
16,19,6,3.6,Regular,23,Ram,1500 4WD,Automatic 8-spd,Standard Pickup Trucks 4WD,2015
15,17,8,5.7,Midgrade,21,Ram,1500 4WD,Automatic 8-spd,Standard Pickup Trucks 4WD,2015
24,25,4,2,Regular,26,Chevrolet,City Express Cargo Van,Automatic (variable gear ratios),Special Purpose Vehicle 2WD,2015
20,23,4,2.5,Regular,28,Ford,Transit Connect Wagon FWD,Automatic (S6),Special Purpose Vehicle 2WD,2015
22,25,4,1.6,Regular,29,Ford,Transit Connect Wagon FWD,Automatic (S6),Special Purpose Vehicle 2WD,2015
21,24,4,2.5,Regular,28,Ford,Transit Connect Van 2WD,Automatic (S6),Special Purpose Vehicle 2WD,2015
20,23,4,2.5,Regular,27,Ford,Transit Connect Wagon LWB FWD,Automatic (S6),Special Purpose Vehicle 2WD,2015
22,25,4,1.6,Regular,29,Ford,Transit Connect Van 2WD,Automatic (S6),Special Purpose Vehicle 2WD,2015
26,29,4,1.4,Regular,34,Chevrolet,Trax,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
24,27,4,2,Premium or E85,31,Mercedes-Benz,GLA250 4matic,Automatic (AM7),Small Sport Utility Vehicle 4WD,2015
13,15,8,5.6,Regular,19,Nissan,Armada 2WD,Automatic 5-spd,Standard Sport Utility Vehicle 2WD,2015
13,15,8,5.6,Gasoline or E85,19,Nissan,Armada 2WD,Automatic 5-spd,Standard Sport Utility Vehicle 2WD,2015
14,16,8,5,Premium or E85,19,Land Rover,Range Rover FFV,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
14,16,8,5,Premium or E85,19,Land Rover,Range Rover L FFV,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
14,16,8,5,Premium or E85,19,Land Rover,Range Rover Sport FFV,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
12,14,8,5.6,Regular,18,Nissan,Armada 4WD,Automatic 5-spd,Standard Sport Utility Vehicle 4WD,2015
12,14,8,5.6,Gasoline or E85,18,Nissan,Armada 4WD,Automatic 5-spd,Standard Sport Utility Vehicle 4WD,2015
40,38,4,2,Regular Gas and Electricity,36,Ford,C-MAX Energi Plug-in Hybrid,Automatic (variable gear ratios),Midsize Cars,2015
16,19,8,5.5,Premium,25,Mercedes-Benz,SL63 AMG,Automatic 7-spd,Two Seaters,2015
19,22,8,5.5,Premium,28,Mercedes-Benz,SLK55 AMG,Automatic 7-spd,Two Seaters,2015
29,31,6,3.5,Premium,36,Infiniti,Q50 Hybrid,Automatic (S7),Compact Cars,2015
28,30,6,3.5,Premium,33,Infiniti,Q50S Hybrid,Automatic (S7),Compact Cars,2015
28,30,6,3.5,Premium,34,Infiniti,Q50 Hybrid AWD,Automatic (S7),Compact Cars,2015
27,28,6,3.5,Premium,30,Infiniti,Q50S Hybrid AWD,Automatic (S7),Compact Cars,2015
18,20,4,2,Premium,25,Mitsubishi,Lancer AWD,Automatic (AM6),Compact Cars,2015
17,19,4,2,Premium,23,Mitsubishi,Lancer Evolution,Manual 5-spd,Compact Cars,2015
17,19,4,2,Premium,22,Mitsubishi,Lancer Evolution,Automatic (AM6),Compact Cars,2015
53,50,4,1.5,Regular,46,Toyota,Prius c,Automatic (variable gear ratios),Compact Cars,2015
13,16,8,6.2,Premium,21,Dodge,Challenger SRT8,Manual 6-spd,Midsize Cars,2015
19,21,6,3.5,Premium,26,Lexus,GS 350 AWD,Automatic (S6),Midsize Cars,2015
19,23,6,3.5,Premium,29,Lexus,GS 350,Automatic (S8),Midsize Cars,2015
29,31,6,3.5,Premium,34,Lexus,GS 450h,Automatic (AV-S8),Midsize Cars,2015
40,40,4,2.5,Regular,39,Toyota,Avalon Hybrid,Automatic (AV-S6),Midsize Cars,2015
13,16,8,6.2,Premium,22,Dodge,Charger SRT8,Automatic 8-spd,Large Cars,2015
43,41,4,1.8,Regular,39,Toyota,Prius v,Automatic (variable gear ratios),Midsize Station Wagons,2015
20,22,6,3.5,Regular,27,Nissan,Quest,Automatic (variable gear ratios),Minivan - 2WD,2015
27,29,4,2.4,Regular,33,Honda,CR-V 2WD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2015
34,32,4,2.5,Regular,30,Lexus,NX 300h,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2015
23,26,4,2.5,Regular,30,Toyota,RAV4 LE/XLE,Automatic (S6),Small Sport Utility Vehicle 2WD,2015
26,28,4,2.4,Regular,32,Honda,CR-V 4WD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2015
33,31,4,2.5,Regular,30,Lexus,NX 300h AWD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2015
23,26,4,2,Regular,30,Subaru,XV Crosstrek AWD,Manual 5-spd,Small Sport Utility Vehicle 4WD,2015
26,29,4,2,Regular,33,Subaru,XV Crosstrek AWD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2015
29,31,4,2,Regular,33,Subaru,XV Crosstrek Hybrid AWD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2015
17,20,6,3.6,Premium,24,Porsche,Cayenne S,Automatic (S8),Standard Sport Utility Vehicle 4WD,2015
27,31,3,1.5,Premium,36,MINI,Cooper (3-doors),Automatic (S6),Subcompact Cars,2015
29,32,3,1.5,Premium,38,MINI,Cooper (3-doors),Manual 6-spd,Subcompact Cars,2015
27,31,3,1.5,Premium,36,MINI,Cooper (5-doors),Automatic (S6),Subcompact Cars,2015
28,32,3,1.5,Premium,38,MINI,Cooper (5-doors),Manual 6-spd,Subcompact Cars,2015
25,28,4,2,Premium,33,MINI,Cooper S (3-doors),Automatic (S6),Subcompact Cars,2015
24,27,4,2,Premium,33,MINI,Cooper S (3-doors),Manual 6-spd,Subcompact Cars,2015
